Time/S,Force/N
1054.01,-2.707958
1054.02,-2.706464
1054.03,-2.704899
1054.04,-2.701855
1054.05,-2.696888
1054.06,-2.690728
1054.07,-2.685388
1054.08,-2.682137
1054.09,-2.679332
1054.1,-2.674587
1054.11,-2.668754
1054.12,-2.664757
1054.13,-2.662365
1054.14,-2.65855
1054.15,-2.653074
1054.16,-2.648377
1054.17,-2.644769
1054.18,-2.640748
1054.19,-2.635876
1054.2,-2.630289
1054.21,-2.624337
1054.22,-2.619426
1054.23,-2.616533
1054.24,-2.614371
1054.25,-2.610866
1054.26,-2.605557
1054.27,-2.599955
1054.28,-2.595703
1054.29,-2.592945
1054.3,-2.589806
1054.31,-2.58464
1054.32,-2.578561
1054.33,-2.573879
1054.34,-2.569978
1054.35,-2.563794
1054.36,-2.554727
1054.37,-2.546342
1054.38,-2.541645
1054.39,-2.538578
1054.4,-2.53253
1054.41,-2.521531
1054.42,-2.506216
1054.43,-2.48615
1054.44,-2.458255
1054.45,-2.419567
1054.46,-2.370302
1054.47,-2.312589
1054.48,-2.248852
1054.49,-2.182357
1054.5,-2.117125
1054.51,-2.056734
1054.52,-2.003225
1054.53,-1.957043
1054.54,-1.917847
1054.55,-1.884953
1054.56,-1.85736
1054.57,-1.833892
1054.58,-1.813515
1054.59,-1.795602
1054.6,-1.779874
1054.61,-1.766062
1054.62,-1.753338
1054.63,-1.739788
1054.64,-1.721215
1054.65,-1.688345
1054.66,-1.623567
1054.67,-1.506321
1054.68,-1.328889
1054.69,-1.104045
1054.7,-0.8538802
1054.71,-0.5968491
1054.72,-0.3446659
1054.73,-0.1048803
1054.74,0.1134634
1054.75,0.3002802
1054.76,0.4590909
1054.77,0.6102562
1054.78,0.7666985
1054.79,0.9222348
1054.8,1.071262
1054.81,1.218017
1054.82,1.362912
1054.83,1.498715
1054.84,1.62127
1054.85,1.733192
1054.86,1.837095
1054.87,1.930634
1054.88,2.009416
1054.89,2.072271
1054.9,2.121886
1054.91,2.16159
1054.92,2.192696
1054.93,2.215338
1054.94,2.231836
1054.95,2.246618
1054.96,2.261639
1054.97,2.275419
1054.98,2.286506
1054.99,2.295621
1055,2.304999
1055.01,2.316284
1055.02,2.327903
1055.03,2.337074
1055.04,2.344147
1055.05,2.351451
1055.06,2.359764
1055.07,2.368148
1055.08,2.375595
1055.09,2.382406
1055.1,2.38932
1055.11,2.395741
1055.12,2.400986
1055.13,2.405151
1055.14,2.408568
1055.15,2.412264
1055.16,2.417215
1055.17,2.422754
1055.18,2.428079
1055.19,2.433221
1055.2,2.437472
1055.21,2.44031
1055.22,2.443266
1055.23,2.44836
1055.24,2.455187
1055.25,2.460973
1055.26,2.463547
1055.27,2.463969
1055.28,2.4647
1055.29,2.466249
1055.3,2.468045
1055.31,2.471169
1055.32,2.476112
1055.33,2.480014
1055.34,2.481111
1055.35,2.482788
1055.36,2.48843
1055.37,2.496052
1055.38,2.50113
1055.39,2.502219
1055.4,2.501567
1055.41,2.501567
1055.42,2.502553
1055.43,2.503506
1055.44,2.503196
1055.45,2.501257
1055.46,2.499151
1055.47,2.498706
1055.48,2.49958
1055.49,2.499906
1055.5,2.498873
1055.51,2.496846
1055.52,2.493707
1055.53,2.489805
1055.54,2.486626
1055.55,2.48576
1055.56,2.487365
1055.57,2.489527
1055.58,2.490155
1055.59,2.489424
1055.6,2.488518
1055.61,2.487206
1055.62,2.48518
1055.63,2.483495
1055.64,2.482653
1055.65,2.481977
1055.66,2.481532
1055.67,2.481731
1055.68,2.482192
1055.69,2.482812
1055.7,2.48421
1055.71,2.486451
1055.72,2.487755
1055.73,2.486436
1055.74,2.48394
1055.75,2.482502
1055.76,2.482104
1055.77,2.481977
1055.78,2.482287
1055.79,2.483034
1055.8,2.483217
1055.81,2.482613
1055.82,2.482677
1055.83,2.483527
1055.84,2.482931
1055.85,2.480968
1055.86,2.480602
1055.87,2.482303
1055.88,2.483861
1055.89,2.484743
1055.9,2.485784
1055.91,2.48661
1055.92,2.486141
1055.93,2.485164
1055.94,2.485895
1055.95,2.488486
1055.96,2.490147
1055.97,2.488311
1055.98,2.483638
1055.99,2.479418
1056,2.47794
1056.01,2.478337
1056.02,2.478115
1056.03,2.47577
1056.04,2.471709
1056.05,2.468006
1056.06,2.466456
1056.07,2.466146
1056.08,2.465137
1056.09,2.463659
1056.1,2.462912
1056.11,2.461998
1056.12,2.458874
1056.13,2.453852
1056.14,2.450085
1056.15,2.450291
1056.16,2.453081
1056.17,2.454345
1056.18,2.45231
1056.19,2.448964
1056.2,2.447279
1056.21,2.447756
1056.22,2.447446
1056.23,2.444442
1056.24,2.441581
1056.25,2.441708
1056.26,2.443266
1056.27,2.443711
1056.28,2.443814
1056.29,2.445857
1056.3,2.449274
1056.31,2.45084
1056.32,2.449775
1056.33,2.44867
1056.34,2.449052
1056.35,2.450244
1056.36,2.451889
1056.37,2.454074
1056.38,2.456117
1056.39,2.457937
1056.4,2.460996
1056.41,2.466281
1056.42,2.472019
1056.43,2.474833
1056.44,2.473879
1056.45,2.471868
1056.46,2.471169
1056.47,2.471018
1056.48,2.469842
1056.49,2.468332
1056.5,2.468165
1056.51,2.468975
1056.52,2.468268
1056.53,2.464906
1056.54,2.46102
1056.55,2.459383
1056.56,2.460504
1056.57,2.462721
1056.58,2.464056
1056.59,2.46412
1056.6,2.464986
1056.61,2.468562
1056.62,2.473529
1056.63,2.477296
1056.64,2.479887
1056.65,2.483058
1056.66,2.486809
1056.67,2.489503
1056.68,2.490393
1056.69,2.490465
1056.7,2.49068
1056.71,2.491124
1056.72,2.491792
1056.73,2.492817
1056.74,2.494343
1056.75,2.496187
1056.76,2.4978
1056.77,2.499183
1056.78,2.501106
1056.79,2.503483
1056.8,2.504651
1056.81,2.503284
1056.82,2.500526
1056.83,2.49896
1056.84,2.499866
1056.85,2.502275
1056.86,2.50423
1056.87,2.504873
1056.88,2.504675
1056.89,2.503872
1056.9,2.502664
1056.91,2.502163
1056.92,2.501933
1056.93,2.500304
1056.94,2.498396
1056.95,2.499088
1056.96,2.50237
1056.97,2.505589
1056.98,2.506566
1056.99,2.505358
1057,2.50388
1057.01,2.503324
1057.02,2.502195
1057.03,2.499215
1057.04,2.495591
1057.05,2.492793
1057.06,2.490576
1057.07,2.488184
1057.08,2.485895
1057.09,2.484298
1057.1,2.482907
1057.11,2.480618
1057.12,2.476716
1057.13,2.471797
1057.14,2.468165
1057.15,2.467656
1057.16,2.46834
1057.17,2.46617
1057.18,2.461004
1057.19,2.457206
1057.2,2.456967
1057.21,2.457555
1057.22,2.455966
1057.23,2.452103
1057.24,2.447788
1057.25,2.445102
1057.26,2.443989
1057.27,2.442106
1057.28,2.437917
1057.29,2.432625
1057.3,2.428492
1057.31,2.426545
1057.32,2.425917
1057.33,2.425122
1057.34,2.424431
1057.35,2.425051
1057.36,2.425901
1057.37,2.424701
1057.38,2.421729
1057.39,2.418733
1057.4,2.415991
1057.41,2.412748
1057.42,2.408536
1057.43,2.404499
1057.44,2.403204
1057.45,2.405413
1057.46,2.408345
1057.47,2.408345
1057.48,2.404125
1057.49,2.398459
1057.5,2.395177
1057.51,2.39408
1057.52,2.392197
1057.53,2.388191
1057.54,2.383924
1057.55,2.382461
1057.56,2.384925
1057.57,2.389566
1057.58,2.393707
1057.59,2.394931
1057.6,2.392761
1057.61,2.389963
1057.62,2.389034
1057.63,2.388604
1057.64,2.386324
1057.65,2.382938
1057.66,2.380832
1057.67,2.380665
1057.68,2.381627
1057.69,2.384003
1057.7,2.387611
1057.71,2.389296
1057.72,2.386872
1057.73,2.382914
1057.74,2.381428
1057.75,2.382199
1057.76,2.381516
1057.77,2.37786
1057.78,2.373934
1057.79,2.373171
1057.8,2.375817
1057.81,2.379068
1057.82,2.380133
1057.83,2.378225
1057.84,2.374522
1057.85,2.371375
1057.86,2.36969
1057.87,2.367949
1057.88,2.365375
1057.89,2.364302
1057.9,2.366908
1057.91,2.371113
1057.92,2.373068
1057.93,2.372225
1057.94,2.370922
1057.95,2.37089
1057.96,2.371359
1057.97,2.369968
1057.98,2.365661
1057.99,2.360121
1058,2.355965
1058.01,2.353795
1058.02,2.352341
1058.03,2.351133
1058.04,2.350712
1058.05,2.350561
1058.06,2.349369
1058.07,2.347152
1058.08,2.34526
1058.09,2.344394
1058.1,2.344084
1058.11,2.343472
1058.12,2.342026
1058.13,2.339808
1058.14,2.337344
1058.15,2.335882
1058.16,2.336907
1058.17,2.339546
1058.18,2.340357
1058.19,2.337464
1058.2,2.333053
1058.21,2.330057
1058.22,2.327991
1058.23,2.324271
1058.24,2.319145
1058.25,2.316133
1058.26,2.317445
1058.27,2.320631
1058.28,2.321871
1058.29,2.320679
1058.3,2.319082
1058.31,2.318239
1058.32,2.316944
1058.33,2.312787
1058.34,2.306636
1058.35,2.303155
1058.36,2.304339
1058.37,2.305953
1058.38,2.304117
1058.39,2.301407
1058.4,2.302456
1058.41,2.30662
1058.42,2.308464
1058.43,2.305937
1058.44,2.30364
1058.45,2.30515
1058.46,2.308456
1058.47,2.310808
1058.48,2.311476
1058.49,2.31088
1058.5,2.310808
1058.51,2.312827
1058.52,2.315847
1058.53,2.317445
1058.54,2.316928
1058.55,2.315927
1058.56,2.316411
1058.57,2.318597
1058.58,2.320854
1058.59,2.321426
1058.6,2.320274
1058.61,2.318637
1058.62,2.317333
1058.63,2.316634
1058.64,2.316435
1058.65,2.316101
1058.66,2.315728
1058.67,2.31638
1058.68,2.317723
1058.69,2.318549
1058.7,2.319209
1058.71,2.320854
1058.72,2.323381
1058.73,2.325376
1058.74,2.326568
1058.75,2.328769
1058.76,2.332497
1058.77,2.334929
1058.78,2.333713
1058.79,2.330899
1058.8,2.329858
1058.81,2.331098
1058.82,2.332735
1058.83,2.332497
1058.84,2.330494
1058.85,2.330335
1058.86,2.334936
1058.87,2.341866
1058.88,2.345355
1058.89,2.343599
1058.9,2.340913
1058.91,2.341207
1058.92,2.342908
1058.93,2.343027
1058.94,2.342486
1058.95,2.343623
1058.96,2.345943
1058.97,2.347374
1058.98,2.347517
1058.99,2.34712
1059,2.34677
1059.01,2.34615
1059.02,2.344004
1059.03,2.339983
1059.04,2.336486
1059.05,2.336423
1059.06,2.339149
1059.07,2.341421
1059.08,2.340921
1059.09,2.33895
1059.1,2.338767
1059.11,2.339967
1059.12,2.338839
1059.13,2.334237
1059.14,2.328992
1059.15,2.326179
1059.16,2.325726
1059.17,2.325026
1059.18,2.322555
1059.19,2.319145
1059.2,2.316745
1059.21,2.316459
1059.22,2.316705
1059.23,2.314893
1059.24,2.311254
1059.25,2.307264
1059.26,2.302766
1059.27,2.298148
1059.28,2.295526
1059.29,2.295113
1059.3,2.294151
1059.31,2.291672
1059.32,2.290074
1059.33,2.290082
1059.34,2.28955
1059.35,2.287189
1059.36,2.283398
1059.37,2.278479
1059.38,2.273162
1059.39,2.268744
1059.4,2.265159
1059.41,2.261591
1059.42,2.257888
1059.43,2.254033
1059.44,2.250767
1059.45,2.249765
1059.46,2.250282
1059.47,2.248168
1059.48,2.240928
1059.49,2.231185
1059.5,2.222983
1059.51,2.217571
1059.52,2.213081
1059.53,2.207136
1059.54,2.199753
1059.55,2.193459
1059.56,2.190081
1059.57,2.188484
1059.58,2.185257
1059.59,2.1782
1059.6,2.169108
1059.61,2.160954
1059.62,2.152951
1059.63,2.1408
1059.64,2.121353
1059.65,2.09446
1059.66,2.060755
1059.67,2.020804
1059.68,1.976124
1059.69,1.92798
1059.7,1.876529
1059.71,1.822774
1059.72,1.76971
1059.73,1.721001
1059.74,1.679381
1059.75,1.645621
1059.76,1.618632
1059.77,1.59653
1059.78,1.577759
1059.79,1.561411
1059.8,1.54624
1059.81,1.529082
1059.82,1.501854
1059.83,1.448266
1059.84,1.347884
1059.85,1.19106
1059.86,0.9885073
1059.87,0.7612626
1059.88,0.5255858
1059.89,0.2928019
1059.9,0.07514159
1059.91,-0.1195351
1059.92,-0.2958059
1059.93,-0.4651705
1059.94,-0.6351233
1059.95,-0.8078973
1059.96,-0.9823402
1059.97,-1.154129
1059.98,-1.317755
1059.99,-1.469541
1060,-1.608356
1060.01,-1.73556
1060.02,-1.853855
1060.03,-1.96406
1060.04,-2.062829
1060.05,-2.14568
1060.06,-2.212803
1060.07,-2.267162
1060.08,-2.30809
1060.09,-2.335668
1060.1,-2.356815
1060.11,-2.378988
1060.12,-2.402345
1060.13,-2.421824
1060.14,-2.435271
1060.15,-2.446818
1060.16,-2.461076
1060.17,-2.476994
1060.18,-2.491021
1060.19,-2.50233
1060.2,-2.512328
1060.21,-2.523327
1060.22,-2.536766
1060.23,-2.550093
1060.24,-2.559717
1060.25,-2.566298
1060.26,-2.573466
1060.27,-2.582423
1060.28,-2.590648
1060.29,-2.596545
1060.3,-2.602943
1060.31,-2.612789
1060.32,-2.623041
1060.33,-2.62905
1060.34,-2.631259
1060.35,-2.633572
1060.36,-2.63931
1060.37,-2.647694
1060.38,-2.653988
1060.39,-2.656293
1060.4,-2.658439
1060.41,-2.663159
1060.42,-2.668508
1060.43,-2.672537
1060.44,-2.675422
1060.45,-2.677798
1060.46,-2.680612
1060.47,-2.683544
1060.48,-2.683703
1060.49,-2.680635
1060.5,-2.67868
1060.51,-2.681096
1060.52,-2.686135
1060.53,-2.689974
1060.54,-2.690275
1060.55,-2.688622
1060.56,-2.688773
1060.57,-2.690371
1060.58,-2.689266
1060.59,-2.684967
1060.6,-2.681613
1060.61,-2.68236
1060.62,-2.685674
1060.63,-2.687446
1060.64,-2.685809
1060.65,-2.682853
1060.66,-2.681923
1060.67,-2.683139
1060.68,-2.682527
1060.69,-2.67818
1060.7,-2.673038
1060.71,-2.670153
1060.72,-2.669327
1060.73,-2.669088
1060.74,-2.668293
1060.75,-2.666759
1060.76,-2.665965
1060.77,-2.66664
1060.78,-2.666759
1060.79,-2.665154
1060.8,-2.662905
1060.81,-2.660457
1060.82,-2.657771
1060.83,-2.655602
1060.84,-2.653193
1060.85,-2.649172
1060.86,-2.645739
1060.87,-2.645564
1060.88,-2.64647
1060.89,-2.645183
1060.9,-2.642234
1060.91,-2.639198
1060.92,-2.635447
1060.93,-2.630623
1060.94,-2.626268
1060.95,-2.623463
1060.96,-2.621969
1060.97,-2.622128
1060.98,-2.624504
1060.99,-2.627254
1061,-2.628462
1061.01,-2.629725
1061.02,-2.632705
1061.03,-2.635447
1061.04,-2.635781
1061.05,-2.634557
1061.06,-2.633278
1061.07,-2.632062
1061.08,-2.630639
1061.09,-2.628271
1061.1,-2.624186
1061.11,-2.620466
1061.12,-2.619934
1061.13,-2.62084
1061.14,-2.619489
1061.15,-2.616366
1061.16,-2.614411
1061.17,-2.61364
1061.18,-2.61213
1061.19,-2.609706
1061.2,-2.607886
1061.21,-2.607552
1061.22,-2.607942
1061.23,-2.607799
1061.24,-2.607552
1061.25,-2.609118
1061.26,-2.612726
1061.27,-2.61577
1061.28,-2.615499
1061.29,-2.612233
1061.3,-2.610191
1061.31,-2.613131
1061.32,-2.619338
1061.33,-2.623717
1061.34,-2.624543
1061.35,-2.624901
1061.36,-2.627913
1061.37,-2.63288
1061.38,-2.636512
1061.39,-2.637426
1061.4,-2.637935
1061.41,-2.640263
1061.42,-2.643259
1061.43,-2.644984
1061.44,-2.645715
1061.45,-2.647328
1061.46,-2.651525
1061.47,-2.65642
1061.48,-2.657684
1061.49,-2.655363
1061.5,-2.653718
1061.51,-2.655156
1061.52,-2.658733
1061.53,-2.661498
1061.54,-2.661109
1061.55,-2.66002
1061.56,-2.662341
1061.57,-2.666314
1061.58,-2.667157
1061.59,-2.664654
1061.6,-2.66281
1061.61,-2.664892
1061.62,-2.669907
1061.63,-2.6733
1061.64,-2.67214
1061.65,-2.669327
1061.66,-2.66978
1061.67,-2.673388
1061.68,-2.67574
1061.69,-2.675072
1061.7,-2.673745
1061.71,-2.674476
1061.72,-2.677711
1061.73,-2.681963
1061.74,-2.685308
1061.75,-2.6872
1061.76,-2.689322
1061.77,-2.692763
1061.78,-2.695711
1061.79,-2.695807
1061.8,-2.694011
1061.81,-2.694035
1061.82,-2.697881
1061.83,-2.703118
1061.84,-2.706091
1061.85,-2.706528
1061.86,-2.706885
1061.87,-2.708157
1061.88,-2.709166
1061.89,-2.708967
1061.9,-2.708189
1061.91,-2.707863
1061.92,-2.707553
1061.93,-2.707044
1061.94,-2.708554
1061.95,-2.713609
1061.96,-2.719903
1061.97,-2.723821
1061.98,-2.723622
1061.99,-2.720428
1062,-2.717487
1062.01,-2.717614
1062.02,-2.72061
1062.03,-2.723448
1062.04,-2.723336
1062.05,-2.721747
1062.06,-2.722764
1062.07,-2.727262
1062.08,-2.732205
1062.09,-2.735154
1062.1,-2.736306
1062.11,-2.737172
1062.12,-2.738754
1062.13,-2.740916
1062.14,-2.743228
1062.15,-2.745883
1062.16,-2.749364
1062.17,-2.753186
1062.18,-2.755642
1062.19,-2.756174
1062.2,-2.756778
1062.21,-2.759385
1062.22,-2.762469
1062.23,-2.763383
1062.24,-2.762961
1062.25,-2.76374
1062.26,-2.766109
1062.27,-2.768946
1062.28,-2.771449
1062.29,-2.773118
1062.3,-2.774405
1062.31,-2.776567
1062.32,-2.779476
1062.33,-2.781566
1062.34,-2.782337
1062.35,-2.783005
1062.36,-2.784991
1062.37,-2.78763
1062.38,-2.788385
1062.39,-2.786946
1062.4,-2.7867
1062.41,-2.790427
1062.42,-2.796388
1062.43,-2.801092
1062.44,-2.803779
1062.45,-2.805988
1062.46,-2.808166
1062.47,-2.809294
1062.48,-2.809143
1062.49,-2.808547
1062.5,-2.808905
1062.51,-2.812338
1062.52,-2.818052
1062.53,-2.821493
1062.54,-2.821763
1062.55,-2.822868
1062.56,-2.826166
1062.57,-2.828813
1062.58,-2.829139
1062.59,-2.828479
1062.6,-2.828987
1062.61,-2.831554
1062.62,-2.834733
1062.63,-2.835433
1062.64,-2.832
1062.65,-2.826595
1062.66,-2.822884
1062.67,-2.821469
1062.68,-2.819522
1062.69,-2.815127
1062.7,-2.809811
1062.71,-2.806187
1062.72,-2.804724
1062.73,-2.804001
1062.74,-2.80269
1062.75,-2.800989
1062.76,-2.800035
1062.77,-2.799567
1062.78,-2.797945
1062.79,-2.794846
1062.8,-2.792263
1062.81,-2.792072
1062.82,-2.793264
1062.83,-2.792533
1062.84,-2.788766
1062.85,-2.785866
1062.86,-2.788361
1062.87,-2.793805
1062.88,-2.795259
1062.89,-2.790467
1062.9,-2.783084
1062.91,-2.777147
1062.92,-2.774405
1062.93,-2.774072
1062.94,-2.773539
1062.95,-2.771878
1062.96,-2.770964
1062.97,-2.771378
1062.98,-2.771036
1062.99,-2.768811
1063,-2.765552
1063.01,-2.762651
1063.02,-2.7613
1063.03,-2.76138
1063.04,-2.761253
1063.05,-2.759917
1063.06,-2.758193
1063.07,-2.756802
1063.08,-2.755658
1063.09,-2.754617
1063.1,-2.753274
1063.11,-2.751851
1063.12,-2.751334
1063.13,-2.752097
1063.14,-2.753226
1063.15,-2.752916
1063.16,-2.750715
1063.17,-2.748609
1063.18,-2.747528
1063.19,-2.745978
1063.2,-2.743467
1063.21,-2.741893
1063.22,-2.741901
1063.23,-2.741758
1063.24,-2.741051
1063.25,-2.741456
1063.26,-2.742958
1063.27,-2.743538
1063.28,-2.742521
1063.29,-2.740653
1063.3,-2.738817
1063.31,-2.737816
1063.32,-2.737641
1063.33,-2.737602
1063.34,-2.73811
1063.35,-2.740455
1063.36,-2.744627
1063.37,-2.748243
1063.38,-2.748919
1063.39,-2.747464
1063.4,-2.747862
1063.41,-2.752709
1063.42,-2.7589
1063.43,-2.761833
1063.44,-2.76227
1063.45,-2.763732
1063.46,-2.76711
1063.47,-2.770782
1063.48,-2.772554
1063.49,-2.771719
1063.5,-2.770321
1063.51,-2.77098
1063.52,-2.773428
1063.53,-2.775526
1063.54,-2.776551
1063.55,-2.778109
1063.56,-2.782408
1063.57,-2.788742
1063.58,-2.793113
1063.59,-2.794131
1063.6,-2.795021
1063.61,-2.797723
1063.62,-2.799813
1063.63,-2.798764
1063.64,-2.79599
1063.65,-2.794647
1063.66,-2.794862
1063.67,-2.793932
1063.68,-2.7915
1063.69,-2.790165
1063.7,-2.790761
1063.71,-2.7915
1063.72,-2.791452
1063.73,-2.791365
1063.74,-2.791754
1063.75,-2.792597
1063.76,-2.794488
1063.77,-2.797389
1063.78,-2.799455
1063.79,-2.799058
1063.8,-2.797039
1063.81,-2.796038
1063.82,-2.797079
1063.83,-2.797763
1063.84,-2.795712
1063.85,-2.792001
1063.86,-2.789672
1063.87,-2.789871
1063.88,-2.791079
1063.89,-2.79181
1063.9,-2.792398
1063.91,-2.794329
1063.92,-2.797651
1063.93,-2.799757
1063.94,-2.798279
1063.95,-2.794528
1063.96,-2.792978
1063.97,-2.795704
1063.98,-2.798764
1063.99,-2.797611
1064,-2.794107
1064.01,-2.793225
1064.02,-2.795156
1064.03,-2.795974
1064.04,-2.794902
1064.05,-2.795506
1064.06,-2.798637
1064.07,-2.800369
1064.08,-2.799225
1064.09,-2.798676
1064.1,-2.800711
1064.11,-2.803334
1064.12,-2.804383
1064.13,-2.802428
1064.14,-2.797254
1064.15,-2.791977
1064.16,-2.790721
1064.17,-2.792629
1064.18,-2.792319
1064.19,-2.787216
1064.2,-2.780326
1064.21,-2.775534
1064.22,-2.772919
1064.23,-2.769963
1064.24,-2.765799
1064.25,-2.762095
1064.26,-2.759965
1064.27,-2.758479
1064.28,-2.756127
1064.29,-2.751652
1064.3,-2.745771
1064.31,-2.742028
1064.32,-2.741424
1064.33,-2.739485
1064.34,-2.733517
1064.35,-2.727389
1064.36,-2.725108
1064.37,-2.724552
1064.38,-2.721627
1064.39,-2.716184
1064.4,-2.710629
1064.41,-2.706552
1064.42,-2.703635
1064.43,-2.700257
1064.44,-2.695886
1064.45,-2.692167
1064.46,-2.690371
1064.47,-2.688662
1064.48,-2.684275
1064.49,-2.677417
1064.5,-2.670058
1064.51,-2.664224
1064.52,-2.661904
1064.53,-2.661236
1064.54,-2.657
1064.55,-2.648981
1064.56,-2.642639
1064.57,-2.639906
1064.58,-2.637378
1064.59,-2.632674
1064.6,-2.626872
1064.61,-2.62212
1064.62,-2.618917
1064.63,-2.616032
1064.64,-2.612058
1064.65,-2.607044
1064.66,-2.602657
1064.67,-2.599351
1064.68,-2.594829
1064.69,-2.587851
1064.7,-2.581136
1064.71,-2.577646
1064.72,-2.576256
1064.73,-2.5726
1064.74,-2.564057
1064.75,-2.55328
1064.76,-2.544991
1064.77,-2.54062
1064.78,-2.537362
1064.79,-2.530583
1064.8,-2.5177
1064.81,-2.499445
1064.82,-2.475135
1064.83,-2.441764
1064.84,-2.398888
1064.85,-2.348645
1064.86,-2.292077
1064.87,-2.229762
1064.88,-2.164348
1064.89,-2.100388
1064.9,-2.041872
1064.91,-1.990461
1064.92,-1.946322
1064.93,-1.908978
1064.94,-1.877101
1064.95,-1.848499
1064.96,-1.819324
1064.97,-1.781448
1064.98,-1.71833
1064.99,-1.608006
1065,-1.438793
1065.01,-1.220314
1065.02,-0.9734154
1065.03,-0.7157723
1065.04,-0.4596075
1065.05,-0.2132336
1065.06,0.01641115
1065.07,0.2187093
1065.08,0.3877799
1065.09,0.5379756
1065.1,0.6907622
1065.11,0.8486271
1065.12,1.002494
1065.13,1.15099
1065.14,1.295932
1065.15,1.433698
1065.16,1.560593
1065.17,1.678117
1065.18,1.787655
1065.19,1.88725
1065.2,1.974241
1065.21,2.046895
1065.22,2.104704
1065.23,2.149526
1065.24,2.184272
1065.25,2.210021
1065.26,2.227616
1065.27,2.241318
1065.28,2.255821
1065.29,2.270905
1065.3,2.284018
1065.31,2.295415
1065.32,2.307288
1065.33,2.319829
1065.34,2.330271
1065.35,2.336884
1065.36,2.342534
1065.37,2.350489
1065.38,2.35978
1065.39,2.368609
1065.4,2.377232
1065.41,2.385322
1065.42,2.391982
1065.43,2.39799
1065.44,2.403855
1065.45,2.408655
1065.46,2.412724
1065.47,2.417104
1065.48,2.421331
1065.49,2.424542
1065.5,2.427634
1065.51,2.432664
1065.52,2.44015
1065.53,2.447518
1065.54,2.451555
1065.55,2.452707
1065.56,2.454503
1065.57,2.458851
1065.58,2.464167
1065.59,2.46834
1065.6,2.470906
1065.61,2.472178
1065.62,2.473386
1065.63,2.47608
1065.64,2.480221
1065.65,2.483726
1065.66,2.485426
1065.67,2.487
1065.68,2.491085
1065.69,2.497673
1065.7,2.50388
1065.71,2.507178
1065.72,2.507671
1065.73,2.507241
1065.74,2.507265
1065.75,2.507782
1065.76,2.508068
1065.77,2.507337
1065.78,2.505724
1065.79,2.504031
1065.8,2.50241
1065.81,2.501043
1065.82,2.501202
1065.83,2.502521
1065.84,2.50202
1065.85,2.498341
1065.86,2.494144
1065.87,2.492523
1065.88,2.493397
1065.89,2.494303
1065.9,2.493453
1065.91,2.492102
1065.92,2.492682
1065.93,2.49486
1065.94,2.495472
1065.95,2.492301
1065.96,2.487222
1065.97,2.484568
1065.98,2.485943
1065.99,2.488486
1066,2.489352
1066.01,2.48905
1066.02,2.489154
1066.03,2.489869
1066.04,2.49064
1066.05,2.491244
1066.06,2.492078
1066.07,2.492722
1066.08,2.491633
1066.09,2.488931
1066.1,2.487206
1066.11,2.487914
1066.12,2.489535
1066.13,2.489972
1066.14,2.489106
1066.15,2.488462
1066.16,2.488542
1066.17,2.488597
1066.18,2.488422
1066.19,2.488422
1066.2,2.488915
1066.21,2.489948
1066.22,2.49126
1066.23,2.492587
1066.24,2.493707
1066.25,2.493962
1066.26,2.493286
1066.27,2.492674
1066.28,2.492221
1066.29,2.49149
1066.3,2.49037
1066.31,2.488184
1066.32,2.485164
1066.33,2.483368
1066.34,2.483042
1066.35,2.481
1066.36,2.476168
1066.37,2.472345
1066.38,2.471908
1066.39,2.47252
1066.4,2.471089
1066.41,2.467942
1066.42,2.465542
1066.43,2.464263
1066.44,2.4623
1066.45,2.459176
1066.46,2.456411
1066.47,2.455616
1066.48,2.456832
1066.49,2.458175
1066.5,2.457404
1066.51,2.455028
1066.52,2.453542
1066.53,2.453176
1066.54,2.451881
1066.55,2.449401
1066.56,2.447756
1066.57,2.447716
1066.58,2.448249
1066.59,2.448559
1066.6,2.449139
1066.61,2.451022
1066.62,2.453661
1066.63,2.454885
1066.64,2.454257
1066.65,2.453971
1066.66,2.454917
1066.67,2.455592
1066.68,2.456005
1066.69,2.458223
1066.7,2.46222
1066.71,2.46586
1066.72,2.46923
1066.73,2.473474
1066.74,2.47674
1066.75,2.477034
1066.76,2.47612
1066.77,2.47643
1066.78,2.477678
1066.79,2.478178
